X(mm)	Z(mm)
3.179010148000000147e+00	1.200919199066550896e-01
3.179401433999999860e+00	1.180768701052916231e-01
3.179792721000000100e+00	1.158906482364354257e-01
3.180184007999999896e+00	1.135128680092460651e-01
3.180575295000000136e+00	1.109231384219761113e-01
3.180966581999999931e+00	1.081011459455497870e-01
3.181357869000000171e+00	1.050267362152526446e-01
3.181749155999999967e+00	1.016799949055167268e-01
3.182140442000000125e+00	9.804132746410192112e-02
3.182531728999999920e+00	9.409153738499319297e-02
3.182923016000000160e+00	8.981190270412940657e-02
3.183314302999999956e+00	8.518425040867609599e-02
3.183705590000000196e+00	8.019102845892124576e-02
3.184096876999999992e+00	7.481537513191635624e-02
3.184488163999999788e+00	6.904118540757132882e-02
3.184879451000000028e+00	6.285317413090786565e-02
3.185270737000000185e+00	5.623693569849060048e-02
3.185662023999999981e+00	4.917900003265879977e-02
3.186053311000000221e+00	4.166688462408365407e-02
3.186444598000000017e+00	3.368914244140313458e-02
3.186835884999999813e+00	2.523540552624728081e-02
3.187227172000000053e+00	1.629642411282708134e-02
3.187618458999999849e+00	6.864101133318470903e-03
3.188009745000000006e+00	-3.068478006651728564e-03
3.188401031999999802e+00	-1.350702047426289611e-02
3.188792319000000042e+00	-2.445600594499536262e-02
3.189183605999999838e+00	-3.591867147025292611e-02
3.189574893000000078e+00	-4.789700129533703415e-02
3.189966179999999873e+00	-6.039172162140845485e-02
3.190357467000000113e+00	-7.340230028068241153e-02
3.190748753999999909e+00	-8.692695127005138633e-02
3.191140040000000067e+00	-1.009626440647916762e-01
3.191531326999999862e+00	-1.155051176111894645e-01
3.191922614000000102e+00	-1.305488988750415080e-01
3.192313900999999898e+00	-1.460873258022785115e-01
3.192705188000000138e+00	-1.621125745286652320e-01
3.193096474999999934e+00	-1.786156906578665604e-01
3.193487762000000174e+00	-1.955866244112844654e-01
3.193879047999999887e+00	-2.130142694390244062e-01
3.194270335000000127e+00	-2.308865050691130127e-01
3.194661621999999923e+00	-2.491902417615787235e-01
3.195052909000000163e+00	-2.679114695251276212e-01
3.195444195999999959e+00	-2.870353090468030222e-01
3.195835483000000199e+00	-3.065460652791329177e-01
3.196226769999999995e+00	-3.264272832248073519e-01
3.196618056999999791e+00	-3.466618056558815608e-01
3.197009342999999948e+00	-3.672318325029001462e-01
3.197400630000000188e+00	-3.881189816491917299e-01
3.197791916999999984e+00	-4.093043508668669506e-01
3.198183203999999780e+00	-4.307685806336778445e-01
3.198574491000000020e+00	-4.524919175737463495e-01
3.198965777999999816e+00	-4.744542782700957861e-01
3.199357065000000055e+00	-4.966353132027734318e-01
3.199748351000000213e+00	-5.190144705729925478e-01
3.200139638000000009e+00	-5.415710597810393656e-01
3.200530924999999804e+00	-5.642843143336067069e-01
3.200922212000000044e+00	-5.871334539646965167e-01
3.201313498999999840e+00	-6.100977457632500434e-01
3.201704786000000080e+00	-6.331565641101887243e-01
3.202096072999999876e+00	-6.562894492375609401e-01
3.202487360000000116e+00	-6.794761642329106843e-01
3.202878645999999829e+00	-7.026967503227411482e-01
3.203269933000000069e+00	-7.259315802799277684e-01
3.203661219999999865e+00	-7.491614098110708220e-01
3.204052507000000105e+00	-7.723674267909582669e-01
3.204443793999999901e+00	-7.955312982224855833e-01
3.204835081000000141e+00	-8.186352148114905969e-01
3.205226367999999937e+00	-8.416619330569874435e-01
3.205617654000000094e+00	-8.645948147682398499e-01
3.206008940999999890e+00	-8.874178639310561501e-01
3.206400228000000130e+00	-9.101157608566878832e-01
3.206791514999999926e+00	-9.326738935578636758e-01
3.207182802000000166e+00	-9.550783863078683433e-01
3.207574088999999962e+00	-9.773161253502228307e-01
3.207965376000000202e+00	-9.993747817384741605e-01
3.208356662999999998e+00	-1.021242831297834996e+00
3.208747949000000155e+00	-1.042909571712877348e+00
3.209139235999999951e+00	-1.064365136758117059e+00
3.209530523000000191e+00	-1.085600507700972051e+00
3.209921809999999986e+00	-1.106607521919109161e+00
3.210313096999999782e+00	-1.127378878786424954e+00
3.210704384000000022e+00	-1.147908142893625749e+00
3.211095670999999818e+00	-1.168189744680392828e+00
3.211486956999999975e+00	-1.188218978566297768e+00
3.211878244000000215e+00	-1.207991998676867462e+00
3.212269531000000011e+00	-1.227505812269430674e+00
3.212660817999999807e+00	-1.246758270970555360e+00
3.213052105000000047e+00	-1.265748059942930048e+00
3.213443391999999843e+00	-1.284474685104401992e+00
3.213834679000000083e+00	-1.302938458525445542e+00
3.214225965999999879e+00	-1.321140482133597915e+00
3.214617252000000036e+00	-1.339082629854409623e+00
3.215008538999999832e+00	-1.356767528318347571e+00
3.215399826000000072e+00	-1.374198536261948433e+00
3.215791112999999868e+00	-1.391379722749438885e+00
3.216182400000000108e+00	-1.408315844338067002e+00
3.216573686999999904e+00	-1.425012321306556418e+00
3.216964974000000144e+00	-1.441475213061414129e+00
3.217356259999999857e+00	-1.457711192830322577e+00
3.217747547000000097e+00	-1.473727521745546998e+00
3.218138833999999893e+00	-1.489532022413220025e+00
3.218530121000000133e+00	-1.505133052056536247e+00
3.218921407999999929e+00	-1.520539475312354449e+00
3.219312695000000168e+00	-1.535760636751559938e+00
3.219703981999999964e+00	-1.550806333183890828e+00
3.220095269000000204e+00	-1.565686785798009240e+00
3.220486554999999917e+00	-1.580412612177597431e+00
3.220877842000000157e+00	-1.594994798224435018e+00
3.221269128999999953e+00	-1.609444670009986922e+00
3.221660416000000193e+00	-1.623773865568218344e+00
3.222051702999999989e+00	-1.637994306634364072e+00
3.222442989999999785e+00	-1.652118170327411928e+00
3.222834277000000025e+00	-1.666157860768313625e+00
3.223225563000000182e+00	-1.680125980621508752e+00
3.223616849999999978e+00	-1.694035302544283583e+00
3.224008137000000218e+00	-1.707898740526700321e+00
3.224399424000000014e+00	-1.721729321104140009e+00
3.224790710999999810e+00	-1.735540154424715986e+00
3.225181998000000050e+00	-1.749344405154782400e+00
3.225573284999999846e+00	-1.763155263207409895e+00
3.225964572000000086e+00	-1.776985914280999612e+00
3.226355857999999799e+00	-1.790849510198091021e+00
3.226747145000000039e+00	-1.804759139037803495e+00
3.227138431999999835e+00	-1.818727795059089658e+00
3.227529719000000075e+00	-1.832768348415931836e+00
3.227921005999999871e+00	-1.846893514669632586e+00
3.228312293000000111e+00	-1.861115824107341554e+00
3.228703579999999906e+00	-1.875447590879820048e+00
3.229094866000000064e+00	-1.889900881975117075e+00
3.229486152999999860e+00	-1.904487486048241918e+00
3.229877440000000099e+00	-1.919218882130152792e+00
3.230268726999999895e+00	-1.934106208242504454e+00
3.230660014000000135e+00	-1.949160229947780820e+00
3.231051300999999931e+00	-1.964391308867775576e+00
3.231442588000000171e+00	-1.979809371206982638e+00
3.231833874999999967e+00	-1.995423876321347212e+00
3.232225161000000124e+00	-2.011243785377046400e+00
3.232616447999999920e+00	-2.027277530148528850e+00
3.233007735000000160e+00	-2.043532982009881316e+00
3.233399021999999956e+00	-2.060017421178709007e+00
3.233790309000000196e+00	-2.076737506277026135e+00
3.234181595999999992e+00	-2.093699244279105365e+00
3.234572882999999788e+00	-2.110907960921713844e+00
3.234964168999999945e+00	-2.128368271657686162e+00
3.235355456000000185e+00	-2.146084053239226019e+00
3.235746742999999981e+00	-2.164058416022728970e+00
3.236138030000000221e+00	-2.182293677092232986e+00
3.236529317000000017e+00	-2.200791334303873636e+00
3.236920603999999813e+00	-2.219552041358981320e+00
3.237311891000000053e+00	-2.238575584018685394e+00
3.237703177999999848e+00	-2.257860857578017466e+00
3.238094464000000006e+00	-2.277405845722356936e+00
3.238485750999999802e+00	-2.297207600893405477e+00
3.238877038000000042e+00	-2.317262226295444538e+00
3.239268324999999837e+00	-2.337564859675194118e+00
3.239659612000000077e+00	-2.358109659009886006e+00
3.240050898999999873e+00	-2.378889790237964874e+00
3.240442186000000113e+00	-2.399897417165028912e+00
3.240833471999999826e+00	-2.421123693674091193e+00
3.241224759000000066e+00	-2.442558758364031135e+00
3.241616045999999862e+00	-2.464191731733233581e+00
3.242007333000000102e+00	-2.486010716017021061e+00
3.242398619999999898e+00	-2.508002797777574511e+00
3.242789907000000138e+00	-2.530154053333770747e+00
3.243181193999999934e+00	-2.552449557105771483e+00
3.243572481000000174e+00	-2.574873392935492777e+00
3.243963766999999887e+00	-2.597408668429461720e+00
3.244355054000000127e+00	-2.620037532355217635e+00
3.244746340999999923e+00	-2.642741195106565577e+00
3.245137628000000163e+00	-2.665499952236831671e+00
3.245528914999999959e+00	-2.688293211043053077e+00
3.245920202000000199e+00	-2.711099520168038346e+00
3.246311488999999995e+00	-2.733896602171820955e+00
3.246702775000000152e+00	-2.756661389009514185e+00
3.247094061999999948e+00	-2.779370060339174664e+00
3.247485349000000188e+00	-2.801998084571168501e+00
3.247876635999999984e+00	-2.824520262559690131e+00
3.248267922999999779e+00	-2.846910773827497465e+00
3.248659210000000019e+00	-2.869143225206429726e+00
3.249050496999999815e+00	-2.891190701768806548e+00
3.249441784000000055e+00	-2.913025819918217518e+00
3.249833070000000212e+00	-2.934620782502408876e+00
3.250224357000000008e+00	-2.955947435805884815e+00
3.250615643999999804e+00	-2.976977328275360879e+00
3.251006931000000044e+00	-2.997681770827271830e+00
3.251398217999999840e+00	-3.018031898583014350e+00
3.251789505000000080e+00	-3.037998733874431423e+00
3.252180791999999876e+00	-3.057553250359068109e+00
3.252572078000000033e+00	-3.076666438081905319e+00
3.252963364999999829e+00	-3.095309369317558623e+00
3.253354652000000069e+00	-3.113453265024284544e+00
3.253745938999999865e+00	-3.131069561738624163e+00
3.254137226000000105e+00	-3.148129978737168599e+00
3.254528512999999901e+00	-3.164606585289822860e+00
3.254919800000000141e+00	-3.180471867827079802e+00
3.255311086999999937e+00	-3.195698796842139533e+00
3.255702373000000094e+00	-3.210260893347233857e+00
3.256093659999999890e+00	-3.224132294702285684e+00
3.256484947000000130e+00	-3.237287819633093644e+00
3.256876233999999926e+00	-3.249703032255630397e+00
3.257267521000000166e+00	-3.261354304922874370e+00
3.257658807999999961e+00	-3.272218879710768302e+00
3.258050095000000201e+00	-3.282274928360463750e+00
3.258441380999999915e+00	-3.291501610494926844e+00
3.258832668000000155e+00	-3.299879129929191635e+00
3.259223954999999950e+00	-3.307388788895109233e+00
3.259615242000000190e+00	-3.314013040003359833e+00
3.260006528999999986e+00	-3.319735535767889711e+00
3.260397815999999782e+00	-3.324541175520978609e+00
3.260789103000000022e+00	-3.328416149551051806e+00
3.261180389999999818e+00	-3.331347980300355172e+00
3.261571675999999975e+00	-3.333325560465867365e+00
3.261962963000000215e+00	-3.334339187854403974e+00
3.262354250000000011e+00	-3.334380596851730605e+00
3.262745536999999807e+00	-3.333442986375510397e+00
3.263136824000000047e+00	-3.331521044192793379e+00
3.263528110999999843e+00	-3.328610967494309847e+00
3.263919398000000083e+00	-3.324710479629880311e+00
3.264310683999999796e+00	-3.319818842921735236e+00
3.264701971000000036e+00	-3.313936867485518079e+00
3.265093257999999832e+00	-3.307066916002292079e+00
3.265484545000000072e+00	-3.299212904399002166e+00
3.265875831999999868e+00	-3.290380298409622650e+00
3.266267119000000108e+00	-3.280576106004593928e+00
3.266658405999999903e+00	-3.269808865692138244e+00
3.267049693000000143e+00	-3.258088630711573952e+00
3.267440978999999857e+00	-3.245426949155763019e+00
3.267832266000000097e+00	-3.231836840077097150e+00
3.268223552999999892e+00	-3.217332765648731385e+00
3.268614840000000132e+00	-3.201930599469814176e+00
3.269006126999999928e+00	-3.185647591120020383e+00
3.269397414000000168e+00	-3.168502327084516956e+00
3.269788700999999964e+00	-3.150514688185508838e+00
3.270179987000000121e+00	-3.131705803670590704e+00
3.270571273999999917e+00	-3.112098002121219675e+00
3.270962561000000157e+00	-3.091714759356649633e+00
3.271353847999999953e+00	-3.070580643519595032e+00
3.271745135000000193e+00	-3.048721257539643847e+00
3.272136421999999989e+00	-3.026163179179039986e+00
3.272527708999999785e+00	-3.002933898872801599e+00
3.272918996000000025e+00	-2.979061755581267956e+00
3.273310282000000182e+00	-2.954575870877987676e+00
3.273701568999999978e+00	-2.929506081499465786e+00
3.274092856000000218e+00	-2.903882870585770881e+00
3.274484143000000014e+00	-2.877737297842435371e+00
3.274875429999999810e+00	-2.851100928854597871e+00
3.275266717000000050e+00	-2.824005763783947742e+00
3.275658003999999845e+00	-2.796484165677772804e+00
3.276049290000000003e+00	-2.768568788617265408e+00
3.276440576999999799e+00	-2.740292505929182276e+00
3.276831864000000039e+00	-2.711688338680887878e+00
3.277223150999999834e+00	-2.682789384673673894e+00
3.277614438000000074e+00	-2.653628748142897731e+00
3.278005724999999870e+00	-2.624239470365854920e+00
3.278397012000000110e+00	-2.594654461369330978e+00
3.278788298999999906e+00	-2.564906432918522050e+00
3.279179585000000063e+00	-2.535027832957643668e+00
3.279570871999999859e+00	-2.505050781660390857e+00
3.279962159000000099e+00	-2.475007009235849154e+00
3.280353445999999895e+00	-2.444927795622856337e+00
3.280744733000000135e+00	-2.414843912193485931e+00
3.281136019999999931e+00	-2.384785565574443211e+00
3.281527307000000171e+00	-2.354782343683837542e+00
3.281918593999999967e+00	-2.324863164070133603e+00
3.282309880000000124e+00	-2.295056224630144026e+00
3.282701166999999920e+00	-2.265388956773783047e+00
3.283092454000000160e+00	-2.235887981094964783e+00
3.283483740999999956e+00	-2.206579065600499767e+00
3.283875028000000196e+00	-2.177487086541979089e+00
3.284266314999999992e+00	-2.148635991889326746e+00
3.284657601999999788e+00	-2.120048767478774909e+00
3.285048887999999945e+00	-2.091747405862320441e+00
3.285440175000000185e+00	-2.063752877880165038e+00
3.285831461999999981e+00	-2.036085106972204350e+00
3.286222749000000221e+00	-2.008762946239414759e+00
3.286614036000000016e+00	-1.981804158261132764e+00
3.287005322999999812e+00	-1.955225397669862808e+00
3.287396610000000052e+00	-1.929042196481441929e+00
3.287787896999999848e+00	-1.903268952175136919e+00
3.288179183000000005e+00	-1.877918918515445457e+00
3.288570469999999801e+00	-1.853004199104969940e+00
3.288961757000000041e+00	-1.828535743655505419e+00
3.289353043999999837e+00	-1.804523346962293440e+00
3.289744331000000077e+00	-1.780975650563962009e+00
3.290135617999999873e+00	-1.757900147067821273e+00
3.290526905000000113e+00	-1.735303187116746582e+00
3.290918190999999826e+00	-1.713189988969824773e+00
3.291309478000000066e+00	-1.691564650664218350e+00
3.291700764999999862e+00	-1.670430164720372979e+00
3.292092052000000102e+00	-1.649788435346776438e+00
3.292483338999999898e+00	-1.629640298094060746e+00
3.292874626000000138e+00	-1.609985541901401751e+00
3.293265912999999934e+00	-1.590822933471019995e+00
3.293657200000000174e+00	-1.572150243899155253e+00
3.294048485999999887e+00	-1.553964277484276790e+00
3.294439773000000127e+00	-1.536260902625518732e+00
3.294831059999999923e+00	-1.519035084716514605e+00
3.295222347000000163e+00	-1.502280920931994279e+00
3.295613633999999958e+00	-1.485991676796769800e+00
3.296004921000000198e+00	-1.470159824419065453e+00
3.296396207999999994e+00	-1.454777082262573407e+00
3.296787494000000152e+00	-1.439834456324204037e+00
3.297178780999999947e+00	-1.425322282577322630e+00
3.297570068000000187e+00	-1.411230270533516018e+00
3.297961354999999983e+00	-1.397547547769772969e+00
3.298352641999999779e+00	-1.384262705262571780e+00
3.298743929000000019e+00	-1.371363843365954960e+00
3.299135215999999815e+00	-1.358838618267399267e+00
3.299526503000000055e+00	-1.346674288753257898e+00
3.299917789000000212e+00	-1.334857763114803753e+00
3.300309076000000008e+00	-1.323375646026391239e+00
3.300700362999999804e+00	-1.312214285228874511e+00
3.301091650000000044e+00	-1.301359817854086165e+00
3.301482936999999840e+00	-1.290798216229794848e+00
3.301874224000000080e+00	-1.280515333009052403e+00
3.302265510999999876e+00	-1.270496945473128081e+00
3.302656797000000033e+00	-1.260728798863257394e+00
3.303048083999999829e+00	-1.251196648603119188e+00
3.303439371000000069e+00	-1.241886301281244886e+00
3.303830657999999865e+00	-1.232783654270411811e+00
3.304221945000000105e+00	-1.223874733869438902e+00
3.304613231999999901e+00	-1.215145731861665412e+00
3.305004519000000140e+00	-1.206583040393750972e+00
3.305395805999999936e+00	-1.198173285088207640e+00
3.305787092000000094e+00	-1.189903356313176230e+00
3.306178378999999889e+00	-1.181760438543230540e+00
3.306569666000000129e+00	-1.173732037755284452e+00
3.306960952999999925e+00	-1.165806006813895790e+00
3.307352240000000165e+00	-1.157970568810401613e+00
3.307743526999999961e+00	-1.150214338330424413e+00
3.308134814000000201e+00	-1.142526340634426152e+00
3.308526099999999914e+00	-1.134896028746152030e+00
3.308917387000000154e+00	-1.127313298453938017e+00
3.309308673999999950e+00	-1.119768501239781111e+00
3.309699961000000190e+00	-1.112252455160608333e+00
3.310091247999999986e+00	-1.104756453715125319e+00
3.310482534999999782e+00	-1.097272272737821019e+00
3.310873822000000022e+00	-1.089792175369050709e+00
3.311265108999999818e+00	-1.082308915156620754e+00
3.311656394999999975e+00	-1.074815737349994471e+00
3.312047682000000215e+00	-1.067306378453231508e+00
3.312438969000000011e+00	-1.059775064107093545e+00
3.312830255999999807e+00	-1.052216505374453215e+00
3.313221543000000047e+00	-1.044625893506245351e+00
3.313612829999999843e+00	-1.036998893267740529e+00
3.314004117000000083e+00	-1.029331634907001414e+00
3.314395402999999796e+00	-1.021620704849080408e+00
3.314786690000000036e+00	-1.013863135201011456e+00
3.315177976999999832e+00	-1.006056392154029977e+00
3.315569264000000071e+00	-9.981983633708312320e-01
3.315960550999999867e+00	-9.902873444470865483e-01
3.316351838000000107e+00	-9.823220245378667670e-01
3.316743124999999903e+00	-9.743014712409675537e-01
3.317134412000000143e+00	-9.662251148302450909e-01
3.317525697999999856e+00	-9.580927319327490199e-01
3.317916985000000096e+00	-9.499044287435045586e-01
3.318308271999999892e+00	-9.416606238711361376e-01
3.318699559000000132e+00	-9.333620309060641773e-01
3.319090845999999928e+00	-9.250096408007675297e-01
3.319482133000000168e+00	-9.166047041486627966e-01
3.319873419999999964e+00	-9.081487134446604159e-01
3.320264706000000121e+00	-8.996433854065400970e-01
3.320655992999999917e+00	-8.910906434320783331e-01
3.321047280000000157e+00	-8.824926002624212673e-01
3.321438566999999953e+00	-8.738515409176010884e-01
3.321829854000000193e+00	-8.651699059653797930e-01
3.322221140999999989e+00	-8.564502751798004354e-01
3.322612427999999785e+00	-8.476953516409768685e-01
3.323003715000000025e+00	-8.389079463227544498e-01
3.323395001000000182e+00	-8.300909632099541247e-01
3.323786287999999978e+00	-8.212473849819893479e-01
3.324177575000000218e+00	-8.123802592947652057e-01
3.324568862000000014e+00	-8.034926856879824886e-01
3.324960148999999809e+00	-7.945878031403278419e-01
3.325351436000000049e+00	-7.856687782905934503e-01
3.325742722999999845e+00	-7.767387943386130367e-01
3.326134009000000002e+00	-7.678010406360373796e-01
3.326525295999999798e+00	-7.588587029733857570e-01
3.326916583000000038e+00	-7.499149545663917893e-01
3.327307869999999834e+00	-7.409729477413017351e-01
3.327699157000000074e+00	-7.320358063153994399e-01
3.328090443999999870e+00	-7.231066186656081030e-01
3.328481731000000110e+00	-7.141884314745767792e-01
3.328873017999999906e+00	-7.052842441402524809e-01
3.329264304000000063e+00	-6.963970038316154021e-01
3.329655590999999859e+00	-6.875296011700308130e-01
3.330046878000000099e+00	-6.786848665125851943e-01
3.330438164999999895e+00	-6.698655668108585148e-01
3.330829452000000135e+00	-6.610744030158991480e-01
3.331220738999999931e+00	-6.523140079977789441e-01
3.331612026000000171e+00	-6.435869449460916991e-01
3.332003311999999884e+00	-6.348957062161570963e-01
3.332394599000000124e+00	-6.262427125845499987e-01
3.332785885999999920e+00	-6.176303128769549122e-01
3.333177173000000160e+00	-6.090607839312938143e-01
3.333568459999999956e+00	-6.005363308596791683e-01
3.333959747000000196e+00	-5.920590875740281422e-01
3.334351033999999991e+00	-5.836311175421372566e-01
3.334742320999999787e+00	-5.752544147435836308e-01
3.335133606999999945e+00	-5.669309047978982052e-01
3.335524894000000184e+00	-5.586624462409074399e-01
3.335916180999999980e+00	-5.504508319288160534e-01
3.336307468000000220e+00	-5.422977905533462595e-01
3.336698755000000016e+00	-5.342049882549190221e-01
3.337090041999999812e+00	-5.261740303243714889e-01
3.337481329000000052e+00	-5.182064629870195560e-01
3.337872615000000209e+00	-5.103037752659947968e-01
3.338263902000000005e+00	-5.024674009247022122e-01
3.338655188999999801e+00	-4.946987204909371050e-01
3.339046476000000041e+00	-4.869990633676222758e-01
3.339437762999999837e+00	-4.793697100372221187e-01
3.339829050000000077e+00	-4.718118943685937761e-01
3.340220336999999873e+00	-4.643268060362857885e-01
3.340611624000000113e+00	-4.569155930630070528e-01
3.341002909999999826e+00	-4.495793644960993651e-01
3.341394197000000066e+00	-4.423191932282860561e-01
3.341785483999999862e+00	-4.351361189716662636e-01
3.342176771000000102e+00	-4.280311513918278465e-01
3.342568057999999898e+00	-4.210052734060580337e-01
3.342959345000000138e+00	-4.140594446460042488e-01
3.343350631999999933e+00	-4.071946050809056583e-01
3.343741918000000091e+00	-4.004116787928588828e-01
3.344133204999999887e+00	-3.937115778907204766e-01
3.344524492000000127e+00	-3.870952065444038803e-01
3.344915778999999922e+00	-3.805634651167357774e-01
3.345307066000000162e+00	-3.741172543658942140e-01
3.345698352999999958e+00	-3.677574796879214403e-01
3.346089640000000198e+00	-3.614850553660162724e-01
3.346480926999999994e+00	-3.553009087913331365e-01
3.346872213000000151e+00	-3.492059846188939609e-01
3.347263499999999947e+00	-3.432012488219568502e-01
3.347654787000000187e+00	-3.372876926087473581e-01
3.348046073999999983e+00	-3.314663361667753438e-01
3.348437360999999779e+00	-3.257382322019082843e-01
3.348828648000000019e+00	-3.201044692417996940e-01
3.349219934999999815e+00	-3.145661746760429200e-01
3.349611220999999972e+00	-3.091245175084389452e-01
3.350002508000000212e+00	-3.037807107999905276e-01
3.350393795000000008e+00	-2.985360137846521655e-01
3.350785081999999804e+00	-2.933917336434484491e-01
3.351176369000000044e+00	-2.883492269262618035e-01
3.351567655999999840e+00	-2.834099006142890009e-01
3.351958943000000080e+00	-2.785752128197396815e-01
3.352350229999999875e+00	-2.738466731226546491e-01
3.352741516000000033e+00	-2.692258425475991257e-01
3.353132802999999829e+00	-2.647143331852958581e-01
3.353524090000000069e+00	-2.603138074659016032e-01
3.353915376999999864e+00	-2.560259770915793154e-01
3.354306664000000104e+00	-2.518526016363637487e-01
3.354697950999999900e+00	-2.477954868212356720e-01
3.355089238000000140e+00	-2.438564824720298452e-01
3.355480523999999853e+00	-2.400374801675219105e-01
3.355871811000000093e+00	-2.363404105849234993e-01
3.356263097999999889e+00	-2.327672405501411967e-01
3.356654385000000129e+00	-2.293199698004950438e-01
3.357045671999999925e+00	-2.260006274680343707e-01
3.357436959000000165e+00	-2.228112682919940746e-01
3.357828245999999961e+00	-2.197539685691825839e-01
3.358219533000000201e+00	-2.168308218511028618e-01
3.358610818999999914e+00	-2.140439343963383978e-01
3.359002106000000154e+00	-2.113954203861612702e-01
3.359393392999999950e+00	-2.088873969104539097e-01
3.359784680000000190e+00	-2.065219787299307497e-01
3.360175966999999986e+00	-2.043012728194130156e-01
3.360567253999999782e+00	-2.022273726956751727e-01
3.360958541000000022e+00	-2.003023525322672749e-01
3.361349827000000179e+00	-1.985282610628140154e-01
3.361741113999999975e+00	-1.969071152736863173e-01
3.362132401000000215e+00	-1.954408938867178425e-01
3.362523688000000011e+00	-1.941315306328755819e-01
3.362914974999999806e+00	-1.929809073185304868e-01
3.363306262000000046e+00	-1.919908466871853292e-01
3.363697548999999842e+00	-1.911631050811244958e-01
3.364088836000000082e+00	-1.904993649093499331e-01
3.364480121999999795e+00	-1.900012269302597256e-01
3.364871409000000035e+00	-1.896702023597212627e-01
3.365262695999999831e+00	-1.895077048174125811e-01
3.365653983000000071e+00	-1.895150421264810703e-01
3.366045269999999867e+00	-1.896934079836262443e-01
3.366436557000000107e+00	-1.900438735185968897e-01
3.366827843999999903e+00	-1.905673787637827132e-01
3.367219130000000060e+00	-1.912647240561106965e-01
3.367610416999999856e+00	-1.921365613949187756e-01
3.368001704000000096e+00	-1.931833857809831800e-01
3.368392990999999892e+00	-1.944055265635288854e-01
3.368784278000000132e+00	-1.958031388239167836e-01
3.369175564999999928e+00	-1.973761948267681587e-01
3.369566852000000168e+00	-1.991244755714718373e-01
3.369958138999999964e+00	-2.010475624791910887e-01
3.370349425000000121e+00	-2.031448292524863641e-01
3.370740711999999917e+00	-2.054154339463568901e-01
3.371131999000000157e+00	-2.078583112907726738e-01
3.371523285999999953e+00	-2.104721653055690311e-01
3.371914573000000193e+00	-2.132554622489329366e-01
3.372305859999999988e+00	-2.162064239407239519e-01
3.372697146999999784e+00	-2.193230215016943319e-01
3.373088432999999942e+00	-2.226029695494625427e-01
3.373479720000000182e+00	-2.260437208919746921e-01
3.373871006999999977e+00	-2.296424617592230655e-01
3.374262294000000217e+00	-2.333961076141882474e-01
3.374653581000000013e+00	-2.373012995842738448e-01
3.375044867999999809e+00	-2.413544015548057531e-01
3.375436155000000049e+00	-2.455514979663369346e-01
3.375827441999999845e+00	-2.498883923574185817e-01
3.376218728000000002e+00	-2.543606066940842791e-01
3.376610014999999798e+00	-2.589633815264960615e-01
3.377001302000000038e+00	-2.636916770119883680e-01
3.377392588999999834e+00	-2.685401748421039070e-01
3.377783876000000074e+00	-2.735032811091152039e-01
3.378175162999999870e+00	-2.785751301449353456e-01
3.378566450000000110e+00	-2.837495893622073440e-01
3.378957735999999823e+00	-2.890202651236826736e-01
3.379349023000000063e+00	-2.943805096617054806e-01
3.379740309999999859e+00	-2.998234290646705769e-01
3.380131597000000099e+00	-3.053418923417210995e-01
3.380522883999999895e+00	-3.109285415707822575e-01
3.380914171000000135e+00	-3.165758031284490182e-01
3.381305457999999931e+00	-3.222758999934379198e-01
3.381696745000000170e+00	-3.280208651084321470e-01
3.382088030999999884e+00	-3.338025557782912101e-01
3.382479318000000124e+00	-3.396126690758152766e-01
3.382870604999999919e+00	-3.454427582195856439e-01
3.383261892000000159e+00	-3.512842498818821158e-01
3.383653178999999955e+00	-3.571284623783232415e-01
3.384044466000000195e+00	-3.629666246846882105e-01
3.384435752999999991e+00	-3.687898962203212117e-01
3.384827039000000148e+00	-3.745893873315344069e-01
3.385218325999999944e+00	-3.803561804024453430e-01
3.385609613000000184e+00	-3.860813515146660491e-01
3.386000899999999980e+00	-3.917559925711998070e-01
3.386392187000000220e+00	-3.973712337938426487e-01
3.386783474000000016e+00	-4.029182664974240158e-01
3.387174760999999812e+00	-4.083883660385044800e-01
3.387566048000000052e+00	-4.137729148308456062e-01
3.387957334000000209e+00	-4.190634253152735744e-01
3.388348621000000005e+00	-4.242515627676805012e-01
3.388739907999999801e+00	-4.293291678260798272e-01
3.389131195000000041e+00	-4.342882786160680575e-01
3.389522481999999837e+00	-4.391211523539346184e-01
3.389913769000000077e+00	-4.438202863080892291e-01
3.390305055999999873e+00	-4.483784380024246063e-01
3.390696342000000030e+00	-4.527886445495852286e-01
3.391087628999999826e+00	-4.570442410077173445e-01
3.391478916000000066e+00	-4.611388776609663953e-01
3.391870202999999862e+00	-4.650665361316425050e-01
3.392261490000000101e+00	-4.688215442404967681e-01
3.392652776999999897e+00	-4.723985895408461810e-01
3.393044064000000137e+00	-4.757927314622347748e-01
3.393435350999999933e+00	-4.789994120097778030e-01
3.393826637000000090e+00	-4.820144649761582967e-01
3.394217923999999886e+00	-4.848341236343163274e-01
3.394609211000000126e+00	-4.874550268900912919e-01
3.395000497999999922e+00	-4.898742238853734943e-01
3.395391785000000162e+00	-4.920891770535969489e-01
3.395783071999999958e+00	-4.940977636405546325e-01
3.396174359000000198e+00	-4.958982757144044240e-01
3.396565644999999911e+00	-4.974894186992598333e-01
3.396956932000000151e+00	-4.988703084768303930e-01
3.397348218999999947e+00	-5.000404671101462695e-01
3.397739506000000187e+00	-5.009998172524277038e-01
