X(mm)	Z(mm)
3.337102428000000121e+00	-6.677170476451559089e-02
3.337621457000000014e+00	-5.738489209347474862e-02
3.338140486999999990e+00	-4.837547387716296249e-02
3.338659516999999965e+00	-3.975420634723809271e-02
3.339178546999999941e+00	-3.153132733369570090e-02
3.339697576999999917e+00	-2.371653558680671126e-02
3.340216606999999893e+00	-1.631897143121347621e-02
3.340735636999999869e+00	-9.347198790684746114e-03
3.341254666000000206e+00	-2.809188617915285568e-03
3.341773696000000182e+00	3.287696240369147004e-03
3.342292726000000158e+00	8.936714716861670835e-03
3.342811756000000134e+00	1.413175971364666848e-02
3.343330786000000110e+00	1.886736879075162632e-02
3.343849816000000086e+00	2.313873333940614022e-02
3.344368846000000062e+00	2.694170623018988728e-02
3.344887874999999955e+00	3.027280793029124561e-02
3.345406904999999931e+00	3.312923108812470402e-02
3.345925934999999907e+00	3.550884358756281611e-02
3.346444964999999883e+00	3.741019007801042046e-02
3.346963994999999858e+00	3.883249199046073796e-02
3.347483024999999834e+00	3.977564605349689919e-02
3.348002054000000172e+00	4.024022132691880416e-02
3.348521084000000148e+00	4.022745477427382838e-02
3.349040114000000123e+00	3.973924539904769015e-02
3.349559144000000099e+00	3.877814697262948335e-02
3.350078174000000075e+00	3.734735938540521133e-02
3.350597204000000051e+00	3.545071865546395307e-02
3.351116234000000027e+00	3.309268563243136091e-02
3.351635262999999920e+00	3.027833343688748902e-02
3.352154292999999896e+00	2.701333367868678434e-02
3.352673322999999872e+00	2.330394150027616587e-02
3.353192352999999848e+00	1.915697949379518636e-02
3.353711382999999824e+00	1.457982054332375953e-02
3.354230412999999800e+00	9.580369646099630432e-03
3.354749443000000220e+00	4.167044768839539733e-03
3.355268472000000113e+00	-1.651243202553204616e-03
3.355787502000000089e+00	-7.865111359645871394e-03
3.356306532000000065e+00	-1.446472645249006865e-02
3.356825562000000041e+00	-2.143982729145928190e-02
3.357344592000000016e+00	-2.877974780511265845e-02
3.357863621999999992e+00	-3.647344068829972558e-02
3.358382651999999968e+00	-4.450950157401487722e-02
3.358901680999999861e+00	-5.287619366208038546e-02
3.359420710999999837e+00	-6.156147273757111432e-02
3.359939740999999813e+00	-7.055301251198152490e-02
3.360458770999999789e+00	-7.983823022046877826e-02
3.360977801000000209e+00	-8.940431240908000565e-02
3.361496831000000185e+00	-9.923824084668131373e-02
3.362015860000000078e+00	-1.093268184973376078e-01
3.362534890000000054e+00	-1.196566954901255864e-01
3.363053920000000030e+00	-1.302143950247734161e-01
3.363572950000000006e+00	-1.409863391530854493e-01
3.364091979999999982e+00	-1.519588743778133577e-01
3.364611009999999958e+00	-1.631182970124707698e-01
3.365130039999999934e+00	-1.744508782475560627e-01
3.365649068999999827e+00	-1.859428888707468086e-01
3.366168098999999803e+00	-1.975806235908506570e-01
3.366687128999999779e+00	-2.093504249176255383e-01
3.367206159000000198e+00	-2.212387065519984541e-01
3.367725189000000174e+00	-2.332319762436993460e-01
3.368244219000000150e+00	-2.453168580758716133e-01
3.368763249000000126e+00	-2.574801141388199932e-01
3.369282278000000019e+00	-2.697086655577059511e-01
3.369801307999999995e+00	-2.819896128417037628e-01
3.370320337999999971e+00	-2.943102555248822694e-01
3.370839367999999947e+00	-3.066581110718732961e-01
3.371358397999999923e+00	-3.190209330242093078e-01
3.371877427999999899e+00	-3.313867283660387741e-01
3.372396456999999792e+00	-3.437437740907327566e-01
3.372915487000000212e+00	-3.560806329526617908e-01
3.373434517000000188e+00	-3.683861683911376916e-01
3.373953547000000164e+00	-3.806495586161787736e-01
3.374472577000000140e+00	-3.928603098483608447e-01
3.374991607000000116e+00	-4.050082687075661214e-01
3.375510637000000091e+00	-4.170836337479196798e-01
3.376029665999999985e+00	-4.290769661386082956e-01
3.376548695999999961e+00	-4.409791994925888470e-01
3.377067725999999936e+00	-4.527816488473957457e-01
3.377586755999999912e+00	-4.644760188043297044e-01
3.378105785999999888e+00	-4.760544108342277259e-01
3.378624815999999864e+00	-4.875093297597636322e-01
3.379143845999999840e+00	-4.988336894257862641e-01
3.379662875000000177e+00	-5.100208175705578384e-01
3.380181905000000153e+00	-5.210644599118928744e-01
3.380700935000000129e+00	-5.319587834631130940e-01
3.381219965000000105e+00	-5.426983790944136521e-01
3.381738995000000081e+00	-5.532782633557017382e-01
3.382258025000000057e+00	-5.636938795772222788e-01
3.382777053999999950e+00	-5.739410982643581294e-01
3.383296083999999926e+00	-5.840162168029103817e-01
3.383815113999999902e+00	-5.939159584909502465e-01
3.384334143999999878e+00	-6.036374709130353233e-01
3.384853173999999854e+00	-6.131783236722293529e-01
3.385372203999999829e+00	-6.225365054949802968e-01
3.385891233999999805e+00	-6.317104207235304525e-01
3.386410263000000143e+00	-6.406988852101663801e-01
3.386929293000000118e+00	-6.495011216272905674e-01
3.387448323000000094e+00	-6.581167542070265331e-01
3.387967353000000070e+00	-6.665458029238721105e-01
3.388486383000000046e+00	-6.747886771338018619e-01
3.389005413000000022e+00	-6.828461686831950317e-01
3.389524442999999998e+00	-6.907194445010168549e-01
3.390043471999999891e+00	-6.984100386877937217e-01
3.390562501999999867e+00	-7.059198441150802417e-01
3.391081531999999843e+00	-7.132511035493057650e-01
3.391600561999999819e+00	-7.204064003140946415e-01
3.392119591999999795e+00	-7.273886485053684403e-01
3.392638622000000215e+00	-7.342010827737625034e-01
3.393157652000000191e+00	-7.408472476891191372e-01
3.393676681000000084e+00	-7.473309867020566655e-01
3.394195711000000060e+00	-7.536564307178673650e-01
3.394714741000000036e+00	-7.598279862982684207e-01
3.395233771000000011e+00	-7.658503235068380155e-01
3.395752800999999987e+00	-7.717283634143100590e-01
3.396271830999999963e+00	-7.774672652802707695e-01
3.396790859999999856e+00	-7.830724134282039950e-01
3.397309889999999832e+00	-7.885494038312412801e-01
3.397828919999999808e+00	-7.939040304263884629e-01
3.398347949999999784e+00	-7.991422711754191388e-01
3.398866980000000204e+00	-8.042702738910313398e-01
3.399386010000000180e+00	-8.092943418472704487e-01
3.399905040000000156e+00	-8.142209191936194967e-01
3.400424069000000049e+00	-8.190565761925386878e-01
3.400943099000000025e+00	-8.238079943006011430e-01
3.401462129000000001e+00	-8.284819511137083703e-01
3.401981158999999977e+00	-8.330853051971642831e-01
3.402500188999999953e+00	-8.376249808216408299e-01
3.403019218999999929e+00	-8.421079526262723602e-01
3.403538248999999904e+00	-8.465412302302628422e-01
3.404057277999999798e+00	-8.509318428144775348e-01
3.404576308000000218e+00	-8.552868236945228020e-01
3.405095338000000194e+00	-8.596131949067810085e-01
3.405614368000000169e+00	-8.639179518287789517e-01
3.406133398000000145e+00	-8.682080478551086333e-01
3.406652428000000121e+00	-8.724903791499059036e-01
3.407171457000000014e+00	-8.767717694966332687e-01
3.407690486999999990e+00	-8.810589552656150625e-01
3.408209516999999966e+00	-8.853585705194775279e-01
3.408728546999999942e+00	-8.896771322763590284e-01
3.409247576999999918e+00	-8.940210259505213530e-01
3.409766606999999894e+00	-8.983964909898070061e-01
3.410285636999999870e+00	-9.028096067292715743e-01
3.410804666000000207e+00	-9.072662784802785207e-01
3.411323696000000183e+00	-9.117722238743775076e-01
3.411842726000000159e+00	-9.163329594814089152e-01
3.412361756000000135e+00	-9.209537877214916124e-01
3.412880786000000111e+00	-9.256397840908572316e-01
3.413399816000000087e+00	-9.303957847218912169e-01
3.413918846000000062e+00	-9.352263742981974382e-01
3.414437874999999956e+00	-9.401358743460309642e-01
3.414956904999999932e+00	-9.451283319239791592e-01
3.415475934999999907e+00	-9.502075087333266001e-01
3.415994964999999883e+00	-9.553768706720566772e-01
3.416513994999999859e+00	-9.606395778558843856e-01
3.417033024999999835e+00	-9.659984751300674244e-01
3.417552054999999811e+00	-9.714560830959494409e-01
3.418071084000000148e+00	-9.770145896762247872e-01
3.418590114000000124e+00	-9.826758422427434025e-01
3.419109144000000100e+00	-9.884413403302743095e-01
3.419628174000000076e+00	-9.943122289589830798e-01
3.420147204000000052e+00	-1.000289292587469792e+00
3.420666234000000028e+00	-1.006372949717072585e+00
3.421185262999999921e+00	-1.012563248166813867e+00
3.421704292999999897e+00	-1.018859861036885528e+00
3.422223322999999873e+00	-1.025262083376998090e+00
3.422742352999999849e+00	-1.031768829574279289e+00
3.423261382999999825e+00	-1.038378631473734437e+00
3.423780412999999800e+00	-1.045089637242594183e+00
3.424299443000000220e+00	-1.051899610988200839e+00
3.424818472000000114e+00	-1.058805933137415556e+00
3.425337502000000089e+00	-1.065805601583899476e+00
3.425856532000000065e+00	-1.072895233608020860e+00
3.426375562000000041e+00	-1.080071068572560744e+00
3.426894592000000017e+00	-1.087328971395823851e+00
3.427413621999999993e+00	-1.094664436802207819e+00
3.427932651999999969e+00	-1.102072594348725509e+00
3.428451680999999862e+00	-1.109548214224403528e+00
3.428970710999999838e+00	-1.117085713817880022e+00
3.429489740999999814e+00	-1.124679165046901685e+00
3.430008770999999790e+00	-1.132322302441747253e+00
3.430527801000000210e+00	-1.140008531972906081e+00
3.431046831000000186e+00	-1.147730940611594530e+00
3.431565860000000079e+00	-1.155482306609906473e+00
3.432084890000000055e+00	-1.163255110485549970e+00
3.432603920000000031e+00	-1.171041546694227442e+00
3.433122950000000007e+00	-1.178833535970764235e+00
3.433641979999999982e+00	-1.186622738318092285e+00
3.434161009999999958e+00	-1.194400566621165671e+00
3.434680039999999934e+00	-1.202158200860852455e+00
3.435199068999999827e+00	-1.209886602900823505e+00
3.435718098999999803e+00	-1.217576531818485241e+00
3.436237128999999779e+00	-1.225218559749100544e+00
3.436756159000000199e+00	-1.232803088210456144e+00
3.437275189000000175e+00	-1.240320364873785275e+00
3.437794219000000151e+00	-1.247760500745154433e+00
3.438313249000000127e+00	-1.255113487720188603e+00
3.438832278000000020e+00	-1.262369216473811395e+00
3.439351307999999996e+00	-1.269517494645651334e+00
3.439870337999999972e+00	-1.276548065280889155e+00
3.440389367999999948e+00	-1.283450625485625940e+00
3.440908397999999924e+00	-1.290214845255320375e+00
3.441427427999999900e+00	-1.296830386434467686e+00
3.441946456999999793e+00	-1.303286921765458128e+00
3.442465487000000213e+00	-1.309574153984440104e+00
3.442984517000000189e+00	-1.315681834922007631e+00
3.443503547000000165e+00	-1.321599784566635627e+00
3.444022577000000140e+00	-1.327317910048977811e+00
3.444541607000000116e+00	-1.332826224505434753e+00
3.445060637000000092e+00	-1.338114865779815865e+00
3.445579665999999985e+00	-1.343174114922466078e+00
3.446098695999999961e+00	-1.347994414446929579e+00
3.446617725999999937e+00	-1.352566386305073420e+00
3.447136755999999913e+00	-1.356880849542600354e+00
3.447655785999999889e+00	-1.360928837598012198e+00
3.448174815999999865e+00	-1.364701615209334085e+00
3.448693845999999841e+00	-1.368190694894242387e+00
3.449212875000000178e+00	-1.371387852970634258e+00
3.449731905000000154e+00	-1.374285145086088011e+00
3.450250935000000130e+00	-1.376874921226075354e+00
3.450769965000000106e+00	-1.379149840172173791e+00
3.451288995000000082e+00	-1.381102883382871571e+00
3.451808025000000058e+00	-1.382727368270860735e+00
3.452327055000000033e+00	-1.384016960851982558e+00
3.452846083999999927e+00	-1.384965687742224061e+00
3.453365113999999902e+00	-1.385567947480379480e+00
3.453884143999999878e+00	-1.385818521155210536e+00
3.454403173999999854e+00	-1.385712582317166541e+00
3.454922203999999830e+00	-1.385245706155985301e+00
3.455441233999999806e+00	-1.384413877926787384e+00
3.455960263000000143e+00	-1.383213500608599267e+00
3.456479293000000119e+00	-1.381641401780595357e+00
3.456998323000000095e+00	-1.379694839702745535e+00
3.457517353000000071e+00	-1.377371508588976612e+00
3.458036383000000047e+00	-1.374669543062435384e+00
3.458555413000000023e+00	-1.371587521783969477e+00
3.459074442999999999e+00	-1.368124470246526503e+00
3.459593471999999892e+00	-1.364279862729837811e+00
3.460112501999999868e+00	-1.360053623411486390e+00
3.460631531999999844e+00	-1.355446126632278592e+00
3.461150561999999820e+00	-1.350458196315737158e+00
3.461669591999999795e+00	-1.345091104543510552e+00
3.462188622000000215e+00	-1.339346569290534195e+00
3.462707652000000191e+00	-1.333226751325878867e+00
3.463226681000000085e+00	-1.326734250287369354e+00
3.463745711000000060e+00	-1.319872099940236243e+00
3.464264741000000036e+00	-1.312643762632271782e+00
3.464783771000000012e+00	-1.305053122960153189e+00
3.465302800999999988e+00	-1.297104480663781034e+00
3.465821830999999964e+00	-1.288802542767604198e+00
3.466340859999999857e+00	-1.280152414989964349e+00
3.466859889999999833e+00	-1.271159592443456887e+00
3.467378919999999809e+00	-1.261829949651127825e+00
3.467897949999999785e+00	-1.252169729905017626e+00
3.468416980000000205e+00	-1.242185533995106228e+00
3.468936010000000181e+00	-1.231884308338115908e+00
3.469455040000000157e+00	-1.221273332536929379e+00
3.469974069000000050e+00	-1.210360206402593342e+00
3.470493099000000026e+00	-1.199152836472034300e+00
3.471012129000000002e+00	-1.187659422055727276e+00
3.471531158999999978e+00	-1.175888440850617833e+00
3.472050188999999953e+00	-1.163848634154602601e+00
3.472569218999999929e+00	-1.151548991719803405e+00
3.473088248999999905e+00	-1.138998736282714530e+00
3.473607277999999798e+00	-1.126207307810063396e+00
3.474126308000000218e+00	-1.113184347499877047e+00
3.474645338000000194e+00	-1.099939681577809081e+00
3.475164368000000170e+00	-1.086483304929216187e+00
3.475683398000000146e+00	-1.072825364607787879e+00
3.476202428000000122e+00	-1.058976143261697977e+00
3.476721458000000098e+00	-1.044946042518256180e+00
3.477240486999999991e+00	-1.030745566367886390e+00
3.477759516999999967e+00	-1.016385304587946514e+00
3.478278546999999943e+00	-1.001875916246418585e+00
3.478797576999999919e+00	-9.872281133248603791e-01
3.479316606999999895e+00	-9.724526444992032115e-01
3.479835636999999871e+00	-9.575602791160369165e-01
3.480354666000000208e+00	-9.425617914009245535e-01
3.480873696000000184e+00	-9.274679449340561543e-01
3.481392726000000160e+00	-9.122894774271907981e-01
3.481911756000000135e+00	-8.970370858343444942e-01
3.482430786000000111e+00	-8.817214118270637613e-01
3.482949816000000087e+00	-8.663530276633930605e-01
3.483468846000000063e+00	-8.509424224778068258e-01
3.483987874999999956e+00	-8.354999890174770183e-01
3.484506904999999932e+00	-8.200360108482875887e-01
3.485025934999999908e+00	-8.045606500520202653e-01
3.485544964999999884e+00	-7.890839354341254719e-01
3.486063994999999860e+00	-7.736157512594508123e-01
3.486583024999999836e+00	-7.581658265312303246e-01
3.487102054999999812e+00	-7.427437248265384984e-01
3.487621084000000149e+00	-7.273588346992904130e-01
3.488140114000000125e+00	-7.120203606597391710e-01
3.488659144000000101e+00	-6.967373147373044917e-01
3.489178174000000077e+00	-6.815185086314762275e-01
3.489697204000000053e+00	-6.663725464535100729e-01
3.490216234000000028e+00	-6.513078180596869604e-01
3.490735262999999922e+00	-6.363324929750803216e-01
3.491254292999999898e+00	-6.214545149050895168e-01
3.491773322999999873e+00	-6.066815968304738460e-01
3.492292352999999849e+00	-5.920212166802597542e-01
3.492811382999999825e+00	-5.774806135756902492e-01
3.493330412999999801e+00	-5.630667846373155205e-01
3.493849443000000221e+00	-5.487864823463698416e-01
3.494368472000000114e+00	-5.346462124507117553e-01
3.494887502000000090e+00	-5.206522324047826444e-01
3.495406532000000066e+00	-5.068105503322566374e-01
3.495925562000000042e+00	-4.931269244992952383e-01
3.496444592000000018e+00	-4.796068632855742808e-01
3.496963621999999994e+00	-4.662556256395172793e-01
3.497482651999999970e+00	-4.530782220034477725e-01
3.498001680999999863e+00	-4.400794156936475021e-01
3.498520710999999839e+00	-4.272637247195621435e-01
3.499039740999999815e+00	-4.146354240256318602e-01
3.499558770999999791e+00	-4.021985481384319772e-01
3.500077801000000211e+00	-3.899568942010006589e-01
3.500596831000000186e+00	-3.779140253754185164e-01
3.501115860000000080e+00	-3.660732745939085375e-01
3.501634890000000055e+00	-3.544377486379628461e-01
3.502153920000000031e+00	-3.430103325242993551e-01
3.502672950000000007e+00	-3.317936941758263258e-01
3.503191979999999983e+00	-3.207902893552564416e-01
3.503711009999999959e+00	-3.100023668385855635e-01
3.504230039999999935e+00	-2.994319738053423663e-01
3.504749068999999828e+00	-2.890809614223318058e-01
3.505268098999999804e+00	-2.789509905975360859e-01
3.505787128999999780e+00	-2.690435378808999078e-01
3.506306159000000200e+00	-2.593599014889076959e-01
3.506825189000000176e+00	-2.499012074301612263e-01
3.507344219000000152e+00	-2.406684157095912713e-01
3.507863249000000128e+00	-2.316623265894869887e-01
3.508382278000000021e+00	-2.228835868861936409e-01
3.508901307999999997e+00	-2.143326962820966408e-01
3.509420337999999973e+00	-2.060100136333528897e-01
3.509939367999999948e+00	-1.979157632547250689e-01
3.510458397999999924e+00	-1.900500411637928710e-01
3.510977427999999900e+00	-1.824128212677403604e-01
3.511496457999999876e+00	-1.750039614768286456e-01
3.512015487000000213e+00	-1.678232097295467296e-01
3.512534517000000189e+00	-1.608702099152948539e-01
3.513053547000000165e+00	-1.541445076812908155e-01
3.513572577000000141e+00	-1.476455561112129111e-01
3.514091607000000117e+00	-1.413727212639152575e-01
3.514610637000000093e+00	-1.353252875613807360e-01
3.515129665999999986e+00	-1.295024630159218038e-01
3.515648695999999962e+00	-1.239033842875020552e-01
3.516167725999999938e+00	-1.185271215629313257e-01
3.516686755999999914e+00	-1.133726832495822179e-01
3.517205785999999890e+00	-1.084390204771872868e-01
3.517724815999999866e+00	-1.037250314022072906e-01
3.518243845999999841e+00	-9.922956531021549786e-02
3.518762875000000179e+00	-9.495142651273005829e-02
3.519281905000000155e+00	-9.088937803595052711e-02
3.519800935000000131e+00	-8.704214509991406445e-02
3.520319965000000106e+00	-8.340841838767648619e-02
3.520838995000000082e+00	-7.998685710522750181e-02
3.521358025000000058e+00	-7.677609183394844272e-02
3.521877055000000034e+00	-7.377472717849689610e-02
3.522396083999999927e+00	-7.098134421403794192e-02
3.522915113999999903e+00	-6.839450273772176847e-02
3.523434143999999879e+00	-6.601274333021368845e-02
3.523953173999999855e+00	-6.383458923389845330e-02
3.524472203999999831e+00	-6.185854805508941845e-02
3.524991233999999807e+00	-6.008311329816522217e-02
3.525510263000000144e+00	-5.850676574003168401e-02
3.526029293000000120e+00	-5.712797465367291244e-02
3.526548323000000096e+00	-5.594519888982611711e-02
3.527067353000000072e+00	-5.495688782600017391e-02
3.527586383000000048e+00	-5.416148219216301157e-02
3.528105413000000024e+00	-5.355741478244480797e-02
3.528624442999999999e+00	-5.314311106213628205e-02
3.529143471999999893e+00	-5.291698967909966994e-02
3.529662501999999868e+00	-5.287746288845055626e-02
3.530181531999999844e+00	-5.302293689900881152e-02
3.530700561999999820e+00	-5.335181214955098811e-02
3.531219591999999796e+00	-5.386248352232479025e-02
3.531738622000000216e+00	-5.455334050061245305e-02
3.532257652000000192e+00	-5.542276727636651773e-02
3.532776681000000085e+00	-5.646914281310671385e-02
3.533295711000000061e+00	-5.769084086837963921e-02
3.533814741000000037e+00	-5.908622997916164465e-02
3.534333771000000013e+00	-6.065367341264376461e-02
3.534852800999999989e+00	-6.239152908388686386e-02
3.535371830999999965e+00	-6.429814944088943496e-02
3.535890860999999941e+00	-6.637188131668904367e-02
3.536409889999999834e+00	-6.861106574724355756e-02
3.536928919999999810e+00	-7.101403775303097299e-02
3.537447949999999786e+00	-7.357912608157633760e-02
3.537966980000000206e+00	-7.630465290745988560e-02
3.538486010000000181e+00	-7.918893348577327185e-02
3.539005040000000157e+00	-8.223027575445961135e-02
3.539524069000000051e+00	-8.542697988049241520e-02
3.540043099000000026e+00	-8.877733774442060632e-02
3.540562129000000002e+00	-9.227963235744239545e-02
3.541081158999999978e+00	-9.593213720488789897e-02
3.541600188999999954e+00	-9.973311550980616669e-02
3.542119218999999930e+00	-1.036808194102833841e-01
3.542638248999999906e+00	-1.077734890441716387e-01
3.543157277999999799e+00	-1.120093515350809310e-01
3.543676308000000219e+00	-1.163866198737694979e-01
3.544195338000000195e+00	-1.209034916894408951e-01
3.544714368000000171e+00	-1.255581479059032501e-01
3.545233398000000147e+00	-1.303487512780550361e-01
3.545752428000000123e+00	-1.352734448047300808e-01
3.546271458000000099e+00	-1.403303500145653970e-01
3.546790486999999992e+00	-1.455175651222534450e-01
3.547309516999999968e+00	-1.508331630533055467e-01
3.547828546999999944e+00	-1.562751893362843703e-01
3.548347576999999919e+00	-1.618416598623659275e-01
3.548866606999999895e+00	-1.675305585130703045e-01
3.549385636999999871e+00	-1.733398346580639071e-01
3.549904666000000208e+00	-1.792674005260916636e-01
3.550423696000000184e+00	-1.853111284533475733e-01
3.550942726000000160e+00	-1.914688480149377980e-01
3.551461756000000136e+00	-1.977383430465271541e-01
3.551980786000000112e+00	-2.041173485647797825e-01
3.552499816000000088e+00	-2.106035475967924786e-01
3.553018846000000064e+00	-2.171945679303551036e-01
3.553537874999999957e+00	-2.238879787985307013e-01
3.554056904999999933e+00	-2.306812875137027596e-01
3.554575934999999909e+00	-2.375719360678541503e-01
3.555094964999999885e+00	-2.445572977173872675e-01
3.555613994999999861e+00	-2.516346735722282957e-01
3.556133024999999837e+00	-2.588012892102471985e-01
3.556652054999999812e+00	-2.660542913391380493e-01
3.557171084000000150e+00	-2.733907445288183413e-01
3.557690114000000126e+00	-2.808076280381101020e-01
3.558209144000000101e+00	-2.883018327599466968e-01
3.558728174000000077e+00	-2.958701583095968424e-01
3.559247204000000053e+00	-3.035093102804052867e-01
3.559766234000000029e+00	-3.112158976913108610e-01
3.560285262999999922e+00	-3.189864306499114455e-01
3.560804292999999898e+00	-3.268173182541036503e-01
3.561323322999999874e+00	-3.347048667543396916e-01
3.561842352999999850e+00	-3.426452779973385709e-01
3.562361382999999826e+00	-3.506346481706840157e-01
3.562880412999999802e+00	-3.586689668661759978e-01
3.563399443000000222e+00	-3.667441164781029550e-01
3.563918472000000115e+00	-3.748558719507970594e-01
3.564437502000000091e+00	-3.829999008879396150e-01
3.564956532000000067e+00	-3.911717640341004776e-01
3.565475562000000043e+00	-3.993669161369309273e-01
3.565994592000000019e+00	-4.075807071962918582e-01
3.566513621999999994e+00	-4.158083841044178941e-01
3.567032651999999970e+00	-4.240450926790207964e-01
3.567551680999999864e+00	-4.322858800890697628e-01
3.568070710999999839e+00	-4.405256976708907812e-01
3.568589740999999815e+00	-4.487594041302336856e-01
3.569108770999999791e+00	-4.569817691240852242e-01
3.569627801000000211e+00	-4.651874772142683412e-01
3.570146831000000187e+00	-4.733711321832669849e-01
3.570665861000000163e+00	-4.815272617012558709e-01
3.571184890000000056e+00	-4.896503223319934039e-01
3.571703920000000032e+00	-4.977347048640525240e-01
3.572222950000000008e+00	-5.057747399528177423e-01
3.572741979999999984e+00	-5.137647040577452140e-01
3.573261009999999960e+00	-5.216988256585559647e-01
3.573780039999999936e+00	-5.295712917333021963e-01
3.574299068999999829e+00	-5.373762544805954500e-01
3.574818098999999805e+00	-5.451078382677287948e-01
3.575337128999999781e+00	-5.527601467859662998e-01
3.575856159000000201e+00	-5.603272703939311539e-01
3.576375189000000177e+00	-5.678032936298136324e-01
3.576894219000000152e+00	-5.751823028730433940e-01
3.577413249000000128e+00	-5.824583941361322070e-01
3.577932278000000021e+00	-5.896256809675948229e-01
3.578451307999999997e+00	-5.966783024471813413e-01
3.578970337999999973e+00	-6.036104312550998330e-01
3.579489367999999949e+00	-6.104162817974576605e-01
3.580008397999999925e+00	-6.170901183707907522e-01
3.580527427999999901e+00	-6.236262633492746232e-01
3.581046457999999877e+00	-6.300191053790150653e-01
3.581565487000000214e+00	-6.362631075646960621e-01
3.582084517000000190e+00	-6.423528156348093932e-01
3.582603547000000166e+00	-6.482828660726971393e-01
3.583122577000000142e+00	-6.540479942016843573e-01
3.583641607000000118e+00	-6.596430422136505545e-01
3.584160637000000094e+00	-6.650629671314687297e-01
3.584679665999999987e+00	-6.703028486968097832e-01
3.585198695999999963e+00	-6.753578971758574800e-01
3.585717725999999939e+00	-6.802234610765037770e-01
3.586236755999999914e+00	-6.848950347715937470e-01
3.586755785999999890e+00	-6.893682660237628879e-01
3.587274815999999866e+00	-6.936389634083570677e-01
3.587793845999999842e+00	-6.977031036318290802e-01
3.588312875000000179e+00	-7.015568387438656517e-01
3.588831905000000155e+00	-7.051965032422822244e-01
3.589350935000000131e+00	-7.086186210704125132e-01
3.589869965000000107e+00	-7.118199125072811606e-01
3.590388995000000083e+00	-7.147973009512585962e-01
3.590908025000000059e+00	-7.175479195981301350e-01
3.591427055000000035e+00	-7.200691180145468717e-01
3.591946083999999928e+00	-7.223584686076630623e-01
3.592465113999999904e+00	-7.244137729913825430e-01
3.592984143999999880e+00	-7.262330682490247824e-01
3.593503173999999856e+00	-7.278146330913831674e-01
3.594022203999999832e+00	-7.291569939080843055e-01
3.594541233999999807e+00	-7.302589307088905857e-01
3.595060263999999783e+00	-7.311194829501546089e-01
3.595579293000000121e+00	-7.317379552400702369e-01
3.596098323000000097e+00	-7.321139229147249905e-01
3.596617353000000072e+00	-7.322472374752670987e-01
3.597136383000000048e+00	-7.321380318748056393e-01
3.597655413000000024e+00	-7.317867256419733346e-01
3.598174443000000000e+00	-7.311940298264352212e-01
3.598693471999999893e+00	-7.303609517500339043e-01
3.599212501999999869e+00	-7.292887995457432160e-01
3.599731531999999845e+00	-7.279791864651659061e-01
3.600250561999999821e+00	-7.264340349339775127e-01
3.600769591999999797e+00	-7.246555803335078538e-01
3.601288622000000217e+00	-7.226463744855871063e-01
3.601807652000000193e+00	-7.204092888168873721e-01
3.602326681000000086e+00	-7.179475171782825349e-01
3.602845711000000062e+00	-7.152645782942393948e-01
3.603364741000000038e+00	-7.123643178169370982e-01
3.603883771000000014e+00	-7.092509099596887578e-01
3.604402800999999990e+00	-7.059288586843003310e-01
3.604921830999999965e+00	-7.024029984172506236e-01
3.605440860999999941e+00	-6.986784942699965084e-01
3.605959889999999834e+00	-6.947608417393090763e-01
3.606478919999999810e+00	-6.906558658643108251e-01
3.606997949999999786e+00	-6.863697198177964864e-01
3.607516980000000206e+00	-6.819088829104895666e-01
3.608036010000000182e+00	-6.772801579881110312e-01
3.608555040000000158e+00	-6.724906682025361127e-01
3.609074069000000051e+00	-6.675478531399131610e-01
3.609593099000000027e+00	-6.624594642904170216e-01
3.610112129000000003e+00	-6.572335598463256989e-01
3.610631158999999979e+00	-6.518784988173303985e-01
3.611150188999999955e+00	-6.464029344543984479e-01
3.611669218999999931e+00	-6.408158069760779840e-01
3.612188248999999907e+00	-6.351263355938314703e-01
3.612707277999999800e+00	-6.293440098357735435e-01
3.613226308000000220e+00	-6.234785801710295283e-01
3.613745338000000196e+00	-6.175400479397842313e-01
3.614264368000000172e+00	-6.115386545969169196e-01
3.614783398000000147e+00	-6.054848702798877325e-01
3.615302428000000123e+00	-5.993893817142388336e-01
3.615821458000000099e+00	-5.932630794726698742e-01
3.616340486999999992e+00	-5.871170446061538817e-01
3.616859516999999968e+00	-5.809625346679687663e-01
3.617378546999999944e+00	-5.748109691538482169e-01
3.617897576999999920e+00	-5.686739143837044042e-01
3.618416606999999896e+00	-5.625630678525465056e-01
3.618935636999999872e+00	-5.564902420803231609e-01
3.619454666000000209e+00	-5.504673479924492296e-01
3.619973696000000185e+00	-5.445063778647246666e-01
3.620492726000000161e+00	-5.386193878681934111e-01
3.621011756000000137e+00	-5.328184802512065943e-01
3.621530786000000113e+00	-5.271157851975245556e-01
3.622049816000000089e+00	-5.215234424007042513e-01
3.622568846000000065e+00	-5.160535823962812962e-01
3.623087874999999958e+00	-5.107183076943738742e-01
3.623606904999999934e+00	-5.055296737563108600e-01
3.624125934999999910e+00	-5.004996698597261595e-01
3.624644964999999885e+00	-4.956401998972569389e-01
3.625163994999999861e+00	-4.909630631545214285e-01
3.625683024999999837e+00	-4.864799351134263539e-01
3.626202054999999813e+00	-4.822023483270537203e-01
3.626721084000000150e+00	-4.781416734123964951e-01
3.627240114000000126e+00	-4.743091002070646267e-01
